"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0E530","2019-08-27 21:00:00","341.000","0.000","0.000","24.800","0.950","970.300","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","23.300",""
"C0M790","2019-08-27 21:00:00","15.000","15.000","1.000","27.800","0.810","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","26.100",""
"C0R130","2019-08-27 21:00:00","1040.000","68.000","2.700","22.300","0.750","895.100","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","20.100",""
"C0AH30","2019-08-27 21:00:00","755.000","157.000","9.300","23.300","1.000","926.000","-99.000","0.000","-99.000","-99.000","-99.000","26.900","","22.600",""
"C0X170","2019-08-27 21:00:00","50.000","42.000","1.900","28.600","0.840","1002.000","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","26.000",""
"C0K291","2019-08-27 21:00:00","8.000","14.000","1.800","28.200","0.850","1007.600","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","26.700",""
"C0D480","2019-08-27 21:00:00","223.000","0.000","0.000","25.700","0.970","983.200","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","23.400",""
"C0F0C0","2019-08-27 21:00:00","983.000","0.000","0.000","20.800","0.990","902.000","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","19.200",""
"C0U860","2019-08-27 21:00:00","5.000","257.000","0.700","27.600","0.860","1010.600","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","27.300",""
"C0UA50","2019-08-27 21:00:00","808.000","129.000","1.800","21.000","0.990","922.700","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","21.000",""
"C0T960","2019-08-27 21:00:00","120.000","0.000","0.000","24.900","0.990","998.600","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","23.500",""
"C0SA80","2019-08-27 21:00:00","136.000","88.000","1.700","28.100","0.700","994.900","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","23.700",""
"C0E780","2019-08-27 21:00:00","160.000","0.000","0.000","26.500","0.940","990.400","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","24.900",""
"C0F9Q0","2019-08-27 21:00:00","149.000","277.000","0.700","26.700","1.000","990.700","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","25.200",""
"C0F9X0","2019-08-27 21:00:00","166.000","4.000","1.700","26.900","0.940","990.100","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","25.900",""
"C0F0D0","2019-08-27 21:00:00","3171.000","117.000","2.600","11.700","0.500","701.200","-99.000","0.000","-99.000","-99.000","-99.000","19.000","","8.700",""
"C0S730","2019-08-27 21:00:00","110.000","37.000","5.900","27.000","0.930","998.100","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","26.000",""
"C0T790","2019-08-27 21:00:00","2830.000","126.000","3.600","11.400","0.600","730.000","-99.000","0.000","-99.000","-99.000","-99.000","21.200","","8.700",""
"C0M830","2019-08-27 21:00:00","540.000","0.000","0.000","24.400","0.990","950.400","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","21.100",""
"C0V750","2019-08-27 21:00:00","50.000","359.000","2.000","29.200","1.000","1003.600","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","26.700",""
"C0K530","2019-08-27 21:00:00","12.000","21.000","1.600","27.900","0.880","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","26.600",""
"C0G850","2019-08-27 21:00:00","62.000","38.000","1.500","29.100","0.820","1000.500","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","27.700",""
"C0M780","2019-08-27 21:00:00","30.000","38.000","0.700","27.500","0.860","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","26.000",""
"C0V360","2019-08-27 21:00:00","94.000","0.000","0.000","26.200","0.920","997.800","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","23.400",""
"C0K510","2019-08-27 21:00:00","10.000","9.000","1.300","27.700","0.860","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","26.500",""
"C0R380","2019-08-27 21:00:00","2.000","213.000","0.900","26.700","-99.000","1008.000","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","24.000",""
"C0D650","2019-08-27 21:00:00","97.000","178.000","1.000","28.100","0.850","998.000","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","26.000",""
"C0V630","2019-08-27 21:00:00","19.000","10.000","2.200","28.900","0.790","1008.300","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","26.700",""
"C0U910","2019-08-27 21:00:00","17.000","236.000","1.500","27.300","0.760","1009.100","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","26.000",""
"C0U600","2019-08-27 21:00:00","10.000","62.000","0.900","28.000","0.870","1009.800","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","25.900",""
"C0G820","2019-08-27 21:00:00","29.000","0.000","0.200","28.000","0.890","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","26.400",""
"C0R590","2019-08-27 21:00:00","72.000","182.000","0.800","28.800","0.890","1000.100","-99.000","0.500","-99.000","-99.000","-99.000","33.600","","25.400",""
"C0A9E0","2019-08-27 21:00:00","26.000","134.000","0.900","29.400","0.640","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","35.300","","27.900",""
"C0R480","2019-08-27 21:00:00","57.000","185.000","0.900","28.900","0.850","1001.900","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","25.300",""
"C0X300","2019-08-27 21:00:00","70.000","0.000","0.000","26.600","0.940","1000.400","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","25.000",""
"C0U970","2019-08-27 21:00:00","7.000","149.000","1.600","28.100","0.830","1011.000","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","26.700",""
"C0M750","2019-08-27 21:00:00","10.000","20.000","2.300","28.400","0.810","1007.000","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","26.600",""
"C0I110","2019-08-27 21:00:00","161.000","70.000","1.400","27.600","0.990","990.400","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","24.200",""
"C0V370","2019-08-27 21:00:00","74.000","272.000","0.300","26.300","0.970","1000.500","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","24.400",""
"C0C690","2019-08-27 21:00:00","242.000","139.000","0.900","26.400","0.680","982.200","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","23.900",""
"C0A540","2019-08-27 21:00:00","401.000","114.000","1.500","24.800","0.910","964.200","-99.000","0.000","10.400","86.000","","28.300","","24.500",""
"C0H950","2019-08-27 21:00:00","192.000","0.000","0.000","25.300","0.990","987.600","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","23.300",""
"C0R360","2019-08-27 21:00:00","20.000","54.000","2.400","28.300","-99.000","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","27.100",""
"C0O960","2019-08-27 21:00:00","112.000","14.000","1.400","26.900","0.880","995.700","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","25.000",""
"C0AH10","2019-08-27 21:00:00","30.000","96.000","3.300","29.800","0.640","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","34.700","","27.400",""
"C0R680","2019-08-27 21:00:00","13.000","46.000","3.200","28.600","-99.000","1007.200","-99.000","-99.000","-99.000","-99.000","-99.000","30.600","","27.800",""
"C0X210","2019-08-27 21:00:00","38.000","8.000","0.700","28.500","0.830","1002.400","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","26.000",""
"C0D430","2019-08-27 21:00:00","87.000","0.000","0.000","25.600","0.990","997.900","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","24.200",""
"C0AD30","2019-08-27 21:00:00","20.000","84.000","0.900","29.900","0.620","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","28.000",""
"C0R240","2019-08-27 21:00:00","87.000","0.000","0.100","26.900","0.990","998.300","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","24.000",""
"C0AI30","2019-08-27 21:00:00","26.000","84.000","5.400","30.000","0.660","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","27.400",""
"C0U960","2019-08-27 21:00:00","1885.000","227.000","0.900","14.900","0.770","816.000","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","13.200",""
"C0T9E0","2019-08-27 21:00:00","415.000","0.000","0.000","23.200","0.920","966.900","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","23.000",""
"C0D550","2019-08-27 21:00:00","1956.000","0.000","0.000","20.400","0.330","812.000","-99.000","0.500","-99.000","-99.000","-99.000","25.600","","15.100",""
"C0C630","2019-08-27 21:00:00","209.000","234.000","1.000","27.000","0.850","985.600","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","24.600",""
"C0Z150","2019-08-27 21:00:00","27.000","264.000","0.700","27.000","0.870","1009.400","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","25.000",""
"C0W170","2019-08-27 21:00:00","42.000","80.000","3.200","27.400","0.860","1004.800","-99.000","0.000","8.400","100.000","","31.700","","26.600",""
"C0E540","2019-08-27 21:00:00","32.000","188.000","0.600","26.500","0.950","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","25.300",""
"C0D660","2019-08-27 21:00:00","65.000","118.000","0.600","28.000","0.860","1001.300","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","25.600",""
"C0U650","2019-08-27 21:00:00","442.000","0.000","0.100","24.300","0.960","962.600","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","23.500",""
"C0G810","2019-08-27 21:00:00","26.000","338.000","1.000","28.800","0.870","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","27.200",""
"C0F9Z0","2019-08-27 21:00:00","3193.000","183.000","2.300","11.500","0.400","699.800","-99.000","0.000","-99.000","-99.000","-99.000","19.300","","9.300",""
"C0M410","2019-08-27 21:00:00","245.000","345.000","0.800","25.700","1.000","977.300","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","23.100",""
"C0I410","2019-08-27 21:00:00","180.000","22.000","0.700","27.600","0.830","987.700","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","24.200",""
"C0K250","2019-08-27 21:00:00","12.000","13.000","0.400","26.700","0.930","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","25.100",""
"C0S920","2019-08-27 21:00:00","98.000","0.000","0.200","26.100","0.890","995.100","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","24.900",""
"C0S830","2019-08-27 21:00:00","288.000","8.000","1.600","25.800","0.790","980.900","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","24.600",""
"C0V800","2019-08-27 21:00:00","256.000","180.000","0.500","28.100","0.860","978.100","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","23.200",""
"C0R140","2019-08-27 21:00:00","740.000","337.000","0.700","24.000","1.000","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","21.900",""
"C0K410","2019-08-27 21:00:00","20.000","6.000","1.500","27.900","0.850","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","26.700",""
"C0F000","2019-08-27 21:00:00","273.000","48.000","0.400","26.100","1.000","976.400","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","24.400",""
"C0W150","2019-08-27 21:00:00","42.000","0.000","0.000","28.900","0.860","1005.200","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","27.600",""
"C0AH90","2019-08-27 21:00:00","660.000","0.000","0.100","22.700","0.990","940.800","-99.000","0.500","-99.000","-99.000","-99.000","29.400","","20.600",""
"C0F9K0","2019-08-27 21:00:00","30.000","26.000","0.800","28.100","0.870","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","26.500",""
"C0H990","2019-08-27 21:00:00","3076.000","35.000","0.800","11.000","0.680","709.100","-99.000","0.000","6.900","26.000","","20.800","","7.500",""
"C0V260","2019-08-27 21:00:00","126.000","168.000","0.700","28.400","0.890","994.400","-99.000","0.000","-99.000","-99.000","-99.000","35.600","","24.200",""
"C0S970","2019-08-27 21:00:00","19.000","61.000","1.800","28.300","0.750","1008.000","-99.000","0.500","-99.000","-99.000","-99.000","30.400","","26.200",""
"C0U940","2019-08-27 21:00:00","25.000","200.000","0.800","26.400","0.890","1009.100","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","24.400",""
"C0A860","2019-08-27 21:00:00","362.000","211.000","3.800","24.900","0.860","969.500","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","23.500",""
"C0I480","2019-08-27 21:00:00","2165.000","244.000","0.400","15.600","0.650","790.100","-99.000","0.500","-99.000","-99.000","-99.000","25.800","","11.200",""
"CM0150","2019-08-27 21:00:00","11.000","356.000","0.900","27.100","0.800","1009.700","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","25.700",""
"C0X080","2019-08-27 21:00:00","2.000","47.000","1.500","27.600","0.890","1008.100","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","26.100",""
"C0AH00","2019-08-27 21:00:00","38.000","44.000","1.100","29.200","0.710","1004.800","-99.000","0.000","-99.000","-99.000","-99.000","34.600","","25.600",""
"C0V700","2019-08-27 21:00:00","24.000","13.000","1.700","29.700","0.770","1004.900","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","27.900",""
"C0AD00","2019-08-27 21:00:00","86.000","69.000","1.400","28.600","0.680","999.700","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","26.300",""
"C0O900","2019-08-27 21:00:00","9.000","355.000","2.100","27.900","0.970","1007.300","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","25.700",""
"C0R570","2019-08-27 21:00:00","37.000","43.000","1.500","29.000","-99.000","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","25.600",""
"C0AG90","2019-08-27 21:00:00","25.000","95.000","1.300","30.100","0.620","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","35.000","","26.300",""
"C0V760","2019-08-27 21:00:00","30.000","60.000","1.300","29.300","0.820","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","26.500",""
"C0T9I0","2019-08-27 21:00:00","152.000","209.000","1.500","24.500","0.900","995.900","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","24.000",""
"C0O980","2019-08-27 21:00:00","18.000","8.000","1.300","27.800","0.880","1007.000","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","25.200",""
"C0R270","2019-08-27 21:00:00","51.000","174.000","1.900","27.100","0.980","1001.600","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","24.700",""
"C0T9H0","2019-08-27 21:00:00","725.000","310.000","0.700","22.400","0.920","933.200","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","21.400",""
"C0A660","2019-08-27 21:00:00","97.000","167.000","0.800","27.900","0.880","998.100","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","25.800",""
"C0A890","2019-08-27 21:00:00","40.000","0.000","0.000","28.100","-99.000","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","26.400",""
"C0O840","2019-08-27 21:00:00","134.000","356.000","0.500","26.800","1.000","992.200","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","24.600",""
"C0R530","2019-08-27 21:00:00","16.000","227.000","4.000","28.400","0.800","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","25.400",""
"C0G870","2019-08-27 21:00:00","12.000","17.000","1.300","28.100","0.890","1007.700","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","26.700",""
"C0M820","2019-08-27 21:00:00","980.000","55.000","1.000","22.100","0.810","903.700","-99.000","0.000","-99.000","-99.000","-99.000","27.800","","18.100",""
"C0F9S0","2019-08-27 21:00:00","43.000","356.000","2.300","28.700","0.820","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","26.300",""
"C0R160","2019-08-27 21:00:00","45.000","208.000","1.200","28.600","0.990","1002.600","-99.000","5.000","-99.000","-99.000","-99.000","33.700","","24.900",""
"C0A950","2019-08-27 21:00:00","60.000","165.000","5.700","27.500","0.860","1003.600","-99.000","0.000","13.200","163.000","","29.100","","26.400",""
"C0F9L0","2019-08-27 21:00:00","253.000","53.000","0.700","26.600","0.970","980.000","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","25.000",""
"C0R550","2019-08-27 21:00:00","38.000","62.000","1.600","28.100","0.940","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","24.600",""
"C0V530","2019-08-27 21:00:00","34.000","60.000","0.900","28.400","1.000","1004.100","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","25.800",""
"C0AI10","2019-08-27 21:00:00","76.000","139.000","2.600","29.200","0.640","1000.100","-99.000","0.000","-99.000","-99.000","-99.000","34.700","","24.000",""
"C0F9U0","2019-08-27 21:00:00","74.000","63.000","1.900","29.100","0.820","999.800","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","26.700",""
"C0V680","2019-08-27 21:00:00","40.000","63.000","0.300","29.100","0.810","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","26.600",""
"C0Z290","2019-08-27 21:00:00","946.000","0.000","0.000","20.700","0.830","909.500","-99.000","0.000","-99.000","-99.000","-99.000","26.800","","19.300",""
"CM0120","2019-08-27 21:00:00","4.000","37.000","3.000","28.600","0.780","1007.700","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","27.400",""
"C0G760","2019-08-27 21:00:00","53.000","60.000","0.500","27.200","0.990","1004.300","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","25.200",""
"C0K450","2019-08-27 21:00:00","35.000","2.000","1.800","27.600","0.870","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","26.000",""
"C0E820","2019-08-27 21:00:00","220.000","178.000","0.600","24.800","0.940","984.200","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","23.000",""
"C0A530","2019-08-27 21:00:00","300.000","180.000","1.500","25.800","0.890","976.500","-99.000","0.000","7.100","71.000","","32.100","","24.800",""
"C0M520","2019-08-27 21:00:00","15.000","39.000","1.100","27.200","0.880","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","25.600",""
"C0K240","2019-08-27 21:00:00","1132.000","73.000","0.800","21.300","0.990","889.700","-99.000","0.000","-99.000","-99.000","-99.000","27.000","","19.200",""
"C0V210","2019-08-27 21:00:00","734.000","62.000","0.700","23.300","0.950","929.700","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","18.300",""
"C0Z320","2019-08-27 21:00:00","646.000","269.000","0.500","21.800","0.850","941.400","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","18.700",""
"C0R600","2019-08-27 21:00:00","766.000","312.000","1.500","-99.000","-99.000","925.000","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0C650","2019-08-27 21:00:00","208.000","215.000","0.300","25.500","0.880","985.400","-99.000","0.500","-99.000","-99.000","-99.000","29.800","","23.000",""
"C0F9I0","2019-08-27 21:00:00","194.000","5.000","1.700","26.700","0.930","986.300","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","25.500",""
"C0T820","2019-08-27 21:00:00","550.000","0.000","0.000","22.000","0.920","955.100","-99.000","0.000","-99.000","-99.000","-99.000","34.600","","19.500",""
"C0S890","2019-08-27 21:00:00","238.000","14.000","1.300","26.600","0.830","987.600","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","23.200",""
"C0G840","2019-08-27 21:00:00","32.000","0.000","0.000","27.300","0.920","1002.400","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","25.700",""
"C0V710","2019-08-27 21:00:00","34.000","18.000","2.100","29.800","0.760","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","27.400",""
"C0X140","2019-08-27 21:00:00","17.000","22.000","0.800","28.900","0.850","1005.900","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","27.000",""
"C0C680","2019-08-27 21:00:00","228.000","105.000","1.100","27.000","0.720","981.900","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","25.000",""
"C0D360","2019-08-27 21:00:00","523.000","0.000","0.000","24.900","0.900","950.300","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","21.200",""
"C0C710","2019-08-27 21:00:00","143.000","0.000","0.000","25.800","0.930","992.900","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","23.300",""
"C0Z190","2019-08-27 21:00:00","62.000","346.000","1.200","26.000","0.990","1004.700","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","24.900",""
"C0Z020","2019-08-27 21:00:00","211.000","24.000","3.200","24.900","0.990","987.400","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","22.700",""
"C0I380","2019-08-27 21:00:00","258.000","80.000","0.300","25.900","1.000","978.600","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","23.300",""
"C0D560","2019-08-27 21:00:00","147.000","103.000","0.500","27.700","0.850","992.700","-99.000","0.500","-99.000","-99.000","-99.000","32.200","","25.000",""
"C0Z220","2019-08-27 21:00:00","589.000","0.000","0.100","22.500","0.990","948.200","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","21.100",""
"C0R220","2019-08-27 21:00:00","23.000","191.000","0.400","29.000","1.000","1005.800","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","25.700",""
"C0V670","2019-08-27 21:00:00","20.000","14.000","1.400","29.600","0.790","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","27.100",""
"C0G770","2019-08-27 21:00:00","15.000","34.000","0.700","28.700","0.970","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","27.300",""
"C0C540","2019-08-27 21:00:00","46.000","126.000","1.000","27.600","0.710","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","25.100",""
"C0F9O0","2019-08-27 21:00:00","175.000","0.000","0.000","27.600","1.000","988.600","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","25.900",""
"C0Z230","2019-08-27 21:00:00","31.000","275.000","3.000","26.600","0.760","1009.200","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","25.600",""
"C0U900","2019-08-27 21:00:00","63.000","347.000","1.900","27.000","0.870","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","25.300",""
"C0X200","2019-08-27 21:00:00","61.000","154.000","0.900","27.300","0.930","1001.600","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","24.600",""
"C0G640","2019-08-27 21:00:00","17.000","0.000","0.100","27.300","0.910","1008.000","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","25.800",""
"C0Z080","2019-08-27 21:00:00","298.000","0.000","0.100","24.400","0.870","978.800","-99.000","0.000","-99.000","-99.000","-99.000","35.300","","22.700",""
"C0U770","2019-08-27 21:00:00","5.000","287.000","3.100","25.500","0.860","1011.000","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","24.600",""
"C0Z210","2019-08-27 21:00:00","126.000","170.000","0.400","24.900","0.990","999.000","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","24.100",""
"C0V690","2019-08-27 21:00:00","30.000","334.000","0.500","-99.000","0.840","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0M690","2019-08-27 21:00:00","33.000","6.000","1.500","27.800","0.850","1003.800","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","25.900",""
"C0F970","2019-08-27 21:00:00","145.000","107.000","0.800","27.400","0.850","991.000","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","25.200",""
"C0C490","2019-08-27 21:00:00","157.000","0.000","0.000","28.300","0.840","991.200","-99.000","0.500","-99.000","-99.000","-99.000","31.800","","25.400",""
"C0X160","2019-08-27 21:00:00","26.000","355.000","2.700","29.300","0.800","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","26.700",""
"C0S760","2019-08-27 21:00:00","1621.000","0.000","0.200","18.400","1.000","840.800","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","15.900",""
"C0O830","2019-08-27 21:00:00","127.000","0.000","0.000","26.800","0.930","994.400","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","23.800",""
"C0A9A0","2019-08-27 21:00:00","24.000","96.000","4.100","29.300","0.650","1006.600","-99.000","0.000","-99.000","-99.000","-99.000","34.500","","27.100",""
"C0AD50","2019-08-27 21:00:00","84.000","94.000","1.500","28.700","0.760","999.800","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","25.200",""
"C0G620","2019-08-27 21:00:00","110.000","275.000","1.300","26.400","0.960","996.200","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","24.700",""
"C0V310","2019-08-27 21:00:00","46.000","69.000","1.900","28.200","0.850","1002.000","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","24.400",""
"C0X110","2019-08-27 21:00:00","20.000","23.000","2.300","29.400","0.860","1006.100","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","28.100",""
"C0S980","2019-08-27 21:00:00","901.000","294.000","2.000","20.900","1.000","911.800","-99.000","0.000","-99.000","-99.000","-99.000","26.000","","20.900",""
"C0O860","2019-08-27 21:00:00","38.000","335.000","0.900","28.000","0.970","1003.400","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","25.600",""
"C0U950","2019-08-27 21:00:00","1012.000","128.000","15.400","21.200","1.000","901.000","-99.000","4.500","-99.000","-99.000","-99.000","21.800","","20.600",""
"C0R260","2019-08-27 21:00:00","76.000","70.000","0.600","26.300","0.970","999.400","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","24.500",""
"C0X270","2019-08-27 21:00:00","33.000","7.000","0.700","26.700","0.990","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","24.500",""
"C0G880","2019-08-27 21:00:00","92.000","24.000","1.100","27.900","0.800","998.600","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","25.000",""
"C0R520","2019-08-27 21:00:00","18.000","198.000","2.200","29.100","-99.000","1006.100","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","25.800",""
"C0O810","2019-08-27 21:00:00","161.000","23.000","0.600","25.900","0.990","993.000","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","23.900",""
"C0E790","2019-08-27 21:00:00","344.000","89.000","1.000","26.200","1.000","969.600","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","23.400",""
"C0F9Y0","2019-08-27 21:00:00","3313.000","197.000","4.900","9.600","0.460","689.700","-99.000","0.000","-99.000","-99.000","-99.000","19.000","","7.500",""
"C0A9B0","2019-08-27 21:00:00","7.000","0.000","0.000","29.600","0.620","1007.600","-99.000","0.000","-99.000","-99.000","-99.000","36.400","","27.100",""
"C0S930","2019-08-27 21:00:00","248.000","209.000","0.800","25.900","0.820","984.000","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","23.500",""
"C0M770","2019-08-27 21:00:00","164.000","34.000","1.100","27.200","0.970","989.400","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","24.800",""
"C0R470","2019-08-27 21:00:00","103.000","143.000","2.400","28.800","0.920","997.200","-99.000","0.000","-99.000","-99.000","-99.000","34.700","","24.900",""
"C0W120","2019-08-27 21:00:00","58.000","333.000","1.700","25.500","0.980","1002.300","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","25.400",""
"C0V350","2019-08-27 21:00:00","36.000","270.000","1.300","27.300","0.920","1005.400","-99.000","4.500","-99.000","-99.000","-99.000","35.100","","24.600",""
"CM0160","2019-08-27 21:00:00","196.000","82.000","0.400","25.700","0.900","991.500","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","23.900",""
"C0V500","2019-08-27 21:00:00","6.000","26.000","1.700","29.400","0.860","1007.900","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","27.400",""
